StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Storm Paths,Movie Budgets 1,Q47,Q48,Movie Budgets 2,Banana Conclusions ,COVID Map - 1/2,Q49,Q50,Q51,Q53,Q52,He Said She Said 1/3,Q54,Q55,Build-a-Plot,Q61,Q56,Q57,Realty Tree 1/2,Q58,Website Testing 1/3,Image Recognition1/1,DataConfidentiali1/1,Activity Journal 1/1,Movie Wrangling 1/6,Movie Wrangling 2/6,Movie Wrangling 3/6,Time_Spent,Consent
4/3/2025 8:20,4/7/2025 6:30,IP Address,104.223.86.8,100,338951,TRUE,4/7/2025 6:30,R_58AtrRCkBfrICRy,,,,,40.6704,-73.6981,anonymous,EN,0.699999988,City a,Plot C,Plot A,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a different person keeping an activity journal.,Use if-else statements,2,3,90 minutes,"No, I prefer to not allow my responses to the assessment as research data."
4/3/2025 10:08,4/3/2025 10:50,IP Address,152.3.43.66,39,2568,FALSE,4/10/2025 10:50,R_3ps7Stobf53aWBP,,,,,36.0229,-78.9464,anonymous,EN,1,Impossible to tell based on the graph alone,Plot A,Plot C,Plot B,Shop 2,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,West,CO,TRUE,FALSE,Option 3,"No, we can not conclude a difference in total number of COVID cases. The area underneath the curve for KY is roughly the same as CA.",,,,,,,,,,,,,,,,,,
4/3/2025 10:24,4/3/2025 10:45,IP Address,152.3.43.50,100,1272,TRUE,4/3/2025 10:45,R_3MiMO0zTIo90GFT,,,,,36.0229,-78.9464,anonymous,EN,1,City b,Plot B,Plot B,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,FALSE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,A,False negative rate is larger,Can’t be determined from the information given.,Can’t be determined from the information given,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,"professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a different person keeping an activity journal.,Use if-else statements,2,1,30 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 10:59,4/3/2025 11:02,IP Address,152.3.43.66,100,162,TRUE,4/3/2025 11:02,R_5dMwrEewtrdsGFA,,,,,36.0229,-78.9464,anonymous,EN,1,The storm is equally likely to hit City a or City b,Plot C,Plot B,Plot B,Shop 2,"The headline is not misleading, because the small p-value indicates a relationship.",Northeast,CA,TRUE,TRUE,Option 3,"No, we can not conclude a difference in total number of COVID cases. The area underneath the curve for KY is roughly the same as CA.",Need additional information to determine this:,TRUE,FALSE,TRUE,TRUE,A,The two rates are equal,"$151,424 ","$214,802 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Old photos cannot be used to train a model to make predictions for current professory due to image quality.,Student’s name,One of the columns will be stand goal; a binary variable with 0 indicating not met and 1 indicating met.,"Use if-else statements,Use Gradient Descent,Use a lookup table",2,2,"~20 MIN
","No, I prefer to not allow my responses to the assessment as research data."
4/3/2025 11:33,4/4/2025 21:48,IP Address,152.3.43.51,100,123279,TRUE,4/4/2025 21:48,R_1f86XYUhfHtQX6P,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot B,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,B,False negative rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,"professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a day.,Use if-else statements,2,1,Probably around 20-30 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 13:06,4/3/2025 13:24,IP Address,152.3.43.41,100,1125,TRUE,4/3/2025 13:24,R_3nfnGYMJDeVifNW,,,,,36.0229,-78.9464,anonymous,EN,1,City b,Plot C,Plot A,Plot C,Shop 1,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,CA,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,TRUE,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a different person keeping an activity journal.,Use if-else statements,2,2,25 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 13:25,4/3/2025 14:07,IP Address,152.3.43.40,100,2530,TRUE,4/3/2025 14:07,R_50vN5OUlPZehv6m,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",FALSE,TRUE,FALSE,FALSE,FALSE,C,False positive rate is larger,"$151,424 ",Can’t be determined from the information given,"There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table,Use regular expressions",2,1,It took me about an hour to complete. I did it all in one sitting.,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 13:38,4/3/2025 14:52,IP Address,76.36.240.109,100,4387,TRUE,4/3/2025 14:52,R_31pjMTf7mIIEN6x,,,,,35.961,-78.9291,anonymous,EN,1,City a,Plot B,Plot A,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,FALSE,FALSE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",Need additional information to determine this:,TRUE,TRUE,FALSE,FALSE,C,False positive rate is larger,"$151,424 ","$501,876 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a day.,"Use if-else statements,Use a lookup table",2,1,Approximately 45 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 13:57,4/3/2025 14:23,IP Address,97.77.189.204,100,1551,TRUE,4/3/2025 14:23,R_5GJudoqJzOgJWQw,,,,,29.4032,-98.508,anonymous,EN,1,City b,Plot C,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,B,False negative rate is larger,"$210,950 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.",Old photos cannot be used to train a model to make predictions for current professory due to image quality.,Student’s class year,One of the columns will be stand goal; a binary variable with 0 indicating not met and 1 indicating met.,Use bootstrapping,2,3,30 Mins,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 15:43,4/3/2025 15:51,IP Address,152.3.43.44,100,491,TRUE,4/3/2025 15:51,R_5mDb2iHjl6xOoj8,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,FALSE,Option 2,"No, we can not conclude a difference in total number of COVID cases. The area underneath the curve for KY is roughly the same as CA.",TRUE,TRUE,Need additional information to determine this,FALSE,TRUE,B,False positive rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a day.,"Use bootstrapping,Use Gradient Descent",2,1,26 mins,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 16:10,4/3/2025 16:53,IP Address,63.199.132.118,100,2580,TRUE,4/3/2025 16:53,R_3ZV298lSkSrLLMW,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,TRUE,TRUE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table",2,4,40 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 17:17,4/3/2025 17:31,IP Address,152.3.43.41,100,889,TRUE,4/3/2025 17:31,R_5CK7xv6u6ojDnBz,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot B,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,E,Cannot be determined from the plot,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a day.,Use if-else statements,2,1,25 min,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 19:10,4/3/2025 19:25,IP Address,152.3.43.48,100,900,TRUE,4/3/2025 19:25,R_3rIkcyzJQb5AvYt,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot A,Plot C,Shop 3,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,CA,FALSE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",Need additional information to determine this:,TRUE,Need additional information to determine this,FALSE,FALSE,C,False positive rate is larger,Can’t be determined from the information given.,Can’t be determined from the information given,"There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s major,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table,Use regular expressions,Use supervised learning",2,2,25 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 19:45,4/3/2025 19:47,IP Address,152.3.43.43,100,162,TRUE,4/3/2025 19:47,R_7kzBp6iNc6dcnCJ,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City b,Plot B,Plot A,Plot B,Shop 3,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,Northeast,CO,TRUE,TRUE,Option 3,"No, we can not conclude a difference in total number of COVID cases. The area underneath the curve for KY is roughly the same as CA.",Need additional information to determine this:,TRUE,FALSE,FALSE,TRUE,A,False positive rate is larger,"$210,950 ","$262,972 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,One of the columns will be stand goal; a binary variable with 0 indicating not met and 1 indicating met.,"Use if-else statements,Use Gradient Descent,Use regular expressions",1,3,30 mins,"No, I prefer to not allow my responses to the assessment as research data."
4/3/2025 20:37,4/3/2025 20:56,IP Address,152.3.43.49,100,1164,TRUE,4/3/2025 20:56,R_5I4NSURYI1xOw4K,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot A,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",Need additional information to determine this:,TRUE,TRUE,FALSE,FALSE,D,False positive rate is larger,"$151,424 ","$501,876 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table",2,1,i think around 20-30 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 23:13,4/4/2025 22:17,IP Address,152.3.43.53,100,83046,TRUE,4/4/2025 22:17,R_6cwVFaXRXlp08Kt,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot B,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,B,False positive rate is larger,"$151,424 ",Can’t be determined from the information given,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table,Use supervised learning",2,1,"45 minutes total, 2 sittings","Yes, I agree to allow my responses to the assessment as research data."
4/3/2025 23:23,4/3/2025 23:40,IP Address,146.75.222.1,6,1001,FALSE,4/10/2025 23:40,R_7Iabmck9OkUxSnM,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,Impossible to tell based on the graph alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2025 9:11,4/4/2025 9:50,IP Address,198.86.29.4,100,2349,TRUE,4/4/2025 9:50,R_1mrfHCNwg9DQx9L,,,,,36.0251,-78.9217,anonymous,EN,0.899999976,City b,Plot C,Plot B,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",FALSE,TRUE,TRUE,TRUE,FALSE,B,Cannot be determined from the plot,"$184,248 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s major,"One of the columns will be exercise type; a categorical variable with levels such as Pilates, Weights, Walk, etc.","Use a lookup table,Use regular expressions",2,3,45 mins ,"Yes, I agree to allow my responses to the assessment as research data."
4/4/2025 9:15,4/4/2025 9:36,IP Address,152.3.43.52,100,1248,TRUE,4/4/2025 9:36,R_5yOsdIZTsU1mIJr,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot C,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,FALSE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,B,False positive rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,"professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,"One of the columns will be exercise type; a categorical variable with levels such as Pilates, Weights, Walk, etc.","Use if-else statements,Use Gradient Descent",2,3,20 mins,"No, I prefer to not allow my responses to the assessment as research data."
4/4/2025 9:21,4/4/2025 14:44,IP Address,198.86.29.9,100,19336,TRUE,4/4/2025 14:44,R_3Eyx0fYMS8Vt2P7,,,,,36.0251,-78.9217,anonymous,EN,1,City a,Plot C,Plot C,Plot B,Shop 3,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,WY,TRUE,FALSE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,TRUE,FALSE,B,False negative rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s major,Each row will represent a different person keeping an activity journal.,"Use bootstrapping,Use if-else statements",2,2,30 mins,"Yes, I agree to allow my responses to the assessment as research data."
4/4/2025 9:23,4/4/2025 12:33,IP Address,152.3.43.45,100,11363,TRUE,4/4/2025 12:33,R_7lB6xv9yfYPk494,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot A,Plot C,Shop 1,The small p-value indicates no difference in scores on the SAT verbal section between people who eat bananas and people who do not.,South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",FALSE,TRUE,TRUE,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 20 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use regular expressions",2,2,around 40 minutes ,"Yes, I agree to allow my responses to the assessment as research data."
4/4/2025 10:12,4/4/2025 10:25,IP Address,174.238.99.64,100,793,TRUE,4/4/2025 10:25,R_7SKjuqLu42Uut7r,,,,,35.1947,-80.744,anonymous,EN,0.899999976,City a,Plot A,Plot C,Plot B,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",Need additional information to determine this:,TRUE,TRUE,TRUE,TRUE,B,False negative rate is larger,"$151,424 ",Can’t be determined from the information given,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 20 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,One of the columns will be stand goal; a binary variable with 0 indicating not met and 1 indicating met.,"Use bootstrapping,Use if-else statements",3,1,"46 minutes, approximately, split up into chunks.","Yes, I agree to allow my responses to the assessment as research data."
4/4/2025 13:59,4/4/2025 14:43,IP Address,152.3.43.50,100,2629,TRUE,4/4/2025 14:43,R_7OBuTt5IG7yB5XB,,,,,36.0229,-78.9464,anonymous,EN,0.899999976,City a,Plot C,Plot A,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,TRUE,FALSE,FALSE,A,False positive rate is larger,"$184,248 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table",2,1,45 minutes,"Yes, I agree to allow my responses to the assessment as research data."
4/4/2025 14:21,4/6/2025 18:11,IP Address,198.86.29.10,100,186562,TRUE,4/6/2025 18:11,R_1FLjvOjBu51c0qG,,,,,36.0251,-78.9217,anonymous,EN,1,Impossible to tell based on the graph alone,Plot C,Plot B,Plot C,Shop 3,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,C,Cannot be determined from the plot,"$151,424 ",Can’t be determined from the information given,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use regular expressions",2,2,Around 45 minutes ,"Yes, I agree to allow my responses to the assessment as research data."
4/4/2025 14:28,4/4/2025 17:31,IP Address,152.3.43.46,100,10999,TRUE,4/4/2025 17:31,R_3HhNQlEYvA3e5XP,,,,,36.0251,-78.9217,anonymous,EN,1,City a,Plot C,Plot A,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The peak in they KY plot is larger than the peak of the CA plot.",FALSE,TRUE,TRUE,FALSE,FALSE,C,False negative rate is larger,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use Gradient Descent,Use a lookup table,Use supervised learning",2,3,1 hour,"No, I prefer to not allow my responses to the assessment as research data."
4/4/2025 14:58,4/4/2025 15:01,IP Address,146.75.222.1,100,151,TRUE,4/4/2025 15:01,R_5p4lvH7rR258U7O,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,City a,Plot C,Plot B,Plot B,Shop 3,"The headline is not misleading, because the small p-value indicates a relationship.",Northeast,WY,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,Need additional information to determine this,FALSE,TRUE,TRUE,D,The two rates are equal,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 20 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s name,Each row will represent a day.,Use regular expressions,2,1,35 minutes,"No, I prefer to not allow my responses to the assessment as research data."
4/4/2025 15:15,4/6/2025 12:31,IP Address,198.86.29.10,100,162998,TRUE,4/6/2025 12:31,R_1uOmeHeF0ou1BUl,,,,,36.0251,-78.9217,anonymous,EN,1,City a,Plot C,Plot A,Plot C,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CO,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,TRUE,FALSE,FALSE,C,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 100 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,Each row will represent a different person keeping an activity journal.,"Use if-else statements,Use a lookup table,Use regular expressions",2,1,It took me around 50 minutes.,"Yes, I agree to allow my responses to the assessment as research data."
4/4/2025 15:54,4/4/2025 16:21,IP Address,152.3.43.54,100,1605,TRUE,4/4/2025 16:21,R_7SuYas1mKSZzQMG,,,,,36.0229,-78.9464,anonymous,EN,1,City b,Plot C,Plot C,Plot C,Shop 2,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,TRUE,FALSE,FALSE,E,False positive rate is larger,"$151,424 ","$384,767 ","There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.",Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s class year,One of the columns will be stand goal; a binary variable with 0 indicating not met and 1 indicating met.,Use supervised learning,2,2,30 min,"Yes, I agree to allow my responses to the assessment as research data."
4/4/2025 16:15,4/4/2025 16:30,IP Address,174.220.126.80,100,894,TRUE,4/4/2025 16:30,R_7sYjhL2v3Smj0sz,,,,,35.21,-80.8512,anonymous,EN,1,City a,Plot C,Plot B,Plot A,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,TRUE,TRUE,Option 2,"Yes, we can conclude a difference in total number of COVID cases. The area underneath the curve is larger for KY than for CA.",FALSE,TRUE,Need additional information to determine this,FALSE,FALSE,C,False negative rate is larger,"$151,424 ",Can’t be determined from the information given,"There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 40 users visiting the website.,There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.","professory in the photos from the sciences are primarily white and male in lab coats, which is not representative of science professory today.",Student’s class year,One of the columns will be stand goal; a binary variable with 0 indicating not met and 1 indicating met.,"Use bootstrapping,Use if-else statements",1,2,25 mins,"No, I prefer to not allow my responses to the assessment as research data."
4/4/2025 16:32,4/4/2025 16:43,IP Address,152.3.43.45,100,625,TRUE,4/4/2025 16:43,R_7esHn6smLnnumYB,,,,,36.0229,-78.9464,anonymous,EN,1,City a,Plot C,Plot C,Plot B,Shop 1,"The headline makes a causal claim, but only a relationship can be concluded from this analysis.",South,CA,FALSE,TRUE,Option 2,"No, we can not conclude a difference in total number of COVID cases. There is not enough information given on this graph to make the comparison.",FALSE,TRUE,TRUE,TRUE,FALSE,B,Cannot be determined from the plot,"$151,424 ","$384,767 ",There is evidence that the red version of the website will generate more clicks on the “Store” link if there are 50 users visiting the website.,Predicting profession from physical appearance is not possible as one’s choice of profession has nothing to go with their physical appearance.,Student’s major,"One of the columns will be exercise type; a categorical variable with levels such as Pilates, Weights, Walk, etc.","Use bootstrapping,Use supervised learning",2,3,About 20 minutes.,"Yes, I agree to allow my responses to the assessment as research data."
